token,token_URIs,passage_URIs,SENTENCE,synset_URIs
conuenirent,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0002969,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_23/Paragraphus_4,"Hunc ad egrediendum nequaquam idoneum locum arbitratus, dum reliquae naves eo convenirent ad horam nonam in ancoris expectavit",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02433771-v
progressus,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0003043,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_23/Paragraphus_6,"His dimissis et ventum et aestum uno tempore nactus secundum, dato signo et sublatis ancoris, circiter milia passuum VII ab eo loco progressus aperto ac plano litore naves constituit",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01999581-v
egredi,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0003071,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_24/Paragraphus_1,"At barbari, consilio Romanorum cognito praemisso equitatu et essedariis, quo plerumque genere in proeliis uti consuerunt, reliquis copiis subsecuti nostros navibus egredi prohibebant",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02019914-v
progressi,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0003124,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_24/Paragraphus_3,"Erat ob has causas summa difficultas, quod naves propter magnitudinem nisi in alto constitui non poterant, militibus autem, ignotis locis, impeditis manibus, magno et gravi onere armorum oppressis simul et de navibus desiliendum et in fluctibus consistendum et cum hostibus erat pugnandum, cum illi aut ex arido aut paulum in aquam progressi omnibus membris expeditis, notissimis locis, audacter tela coicerent et equos insuefactos incitarent",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01999581-v
eueniret,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0003245,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_25/Paragraphus_3,"Atque nostris militibus cunctantibus, maxime propter altitudinem maris, qui X legionis aquilam gerebat, obtestatus deos, ut ea res legioni feliciter eveniret, ' desilite', inquit",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00340744-v
occurrerat,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0003326,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_26/Paragraphus_1,"Nostri tamen, quod neque ordines servare neque firmiter insistere neque signa subsequi poterant atque alius alia ex navi quibuscumque signis occurrerat se adgregabat, magnopere perturbabantur",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02291532-v
egredientes,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0003343,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_26/Paragraphus_2,"hostes vero, notis omnibus vadis, ubi ex litore aliquos singulares ex navi egredientes conspexerant, incitatis equis impeditos adoriebantur, plures paucos circumsistebant, alii ab latere aperto in universos tela coniciebant",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02019914-v
egressum,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0003460,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_27/Paragraphus_3,"Hunc illi e navi egressum, cum ad eos oratoris modo Caesaris mandata deferret, comprehenderant atque in vincula coniecerant",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02019914-v
conuenire,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0003541,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_27/Paragraphus_7,"Interea suos in agros remigrare iusserunt, principesque undique convenire et se civitatesque suas Caesari commendare coeperunt",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02433771-v
conuenerant,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0003761,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_30/Paragraphus_1,"Quibus rebus cognitis, principes Britanniae, qui post proelium ad Caesarem convenerant, inter se conlocuti, cum et equites et naves et frumentum Romanis deesse intellegerent et paucitatem militum ex castrorum exiguitate cognoscerent, quae hoc erant etiam angustior quod sine impedimentis Caesar legiones transportaverat, optimum factu esse duxerunt rebellione facta frumento commeatuque nostros prohibere et rem in hiemem producere, quod his superatis aut reditu interclusis neminem postea belli inferendi causa in Britanniam transiturum confidebant",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02433771-v
transiturum,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0003822,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_30/Paragraphus_2,"Quibus rebus cognitis, principes Britanniae, qui post proelium ad Caesarem convenerant, inter se conlocuti, cum et equites et naves et frumentum Romanis deesse intellegerent et paucitatem militum ex castrorum exiguitate cognoscerent, quae hoc erant etiam angustior quod sine impedimentis Caesar legiones transportaverat, optimum factu esse duxerunt rebellione facta frumento commeatuque nostros prohibere et rem in hiemem producere, quod his superatis aut reditu interclusis neminem postea belli inferendi causa in Britanniam transiturum confidebant",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01839438-v
initum,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0003985,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_32/Paragraphus_2,"Caesar—id quod erat—suspicatus aliquid novi a barbaris initum consilii, cohortes quae in statione erant secum in eam partem proficisci, ex reliquis duas in stationem succedere, reliquas armari et confestim sese subsequi iussit",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00699355-v
percurrere,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0004166,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_33/Paragraphus_3,"Ita mobilitatem equitum, stabilitatem peditum in proeliis praestant, ac tantum usu cotidiano et exercitatione efficiunt uti in declivi ac praecipiti loco incitatos equos sustinere et brevi moderari ac flectere et per temonem percurrere et in iugo insistere et se inde in currus citissime recipere consuerint",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02065423-v
effugerent,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0004309,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_35/Paragraphus_1,"Caesar, etsi idem quod superioribus diebus acciderat fore videbat, ut, si essent hostes pulsi, celeritate periculum effugerent, tamen nactus equites circiter XXX, quos Commius Atrebas, de quo ante dictum est, secum transportaverat, legiones in acie pro castris constituit",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00813811-v
peruenerunt,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0004421,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_36/Paragraphus_3,"Ipse idoneam tempestatem nactus paulo post mediam noctem naves solvit, quae omnes incolumes ad continentem pervenerunt",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
conuenerunt,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG4.BPN_t_0004491,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_4/Capitulum_37/Paragraphus_2,"Cum illi orbe facto sese defenderent, celeriter ad clamorem hominum circiter milia VI convenerunt",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02433771-v
obire,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/Cicero_DeAmicitia_CicAmici.BPN_t_0000652,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/CiteStructure/Paragraphus_7,"Bruti auguris commentandi causa, ut assolet, venissemus, tu non affuisti, qui diligentissime semper ilium diem et illud munus solitus esses obire",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02123398-v
peruenisse,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/Cicero_DeAmicitia_CicAmici.BPN_t_0001139,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/CiteStructure/Paragraphus_12,"hoc vere tamen licet dicere, P. Scipioni ex multis diebus, quos in vita celeberrimos laetissimosque viderit, illum diem clarissimum fuisse, cum senatu dimisso domum reductus ad vesperum est a patribus conscriptis, populo Romano, sociis et Latinis, pridie quam excessit e vita, ut ex tam alto dignitatis gradu ad superos videatur deos potius quam ad inferos pervenisse",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02024442-v
interire,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/Cicero_DeAmicitia_CicAmici.BPN_t_0001153,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/CiteStructure/Paragraphus_13,"neque enim adsentior eis, qui nuper haec disserere coeperunt, cum corporibus simul animos interire atque omnia morte deleri",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00359085-v
introieram,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/Cicero_DeAmicitia_CicAmici.BPN_t_0001403,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/CiteStructure/Paragraphus_15,"quam ob rem cum illo quidem, ut supra dixi, actum optime est, mecum incommodius, quem fuerat aequius, ut prius introieram, sic prius exire de vita",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02614382-v
exire,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/Cicero_DeAmicitia_CicAmici.BPN_t_0001406,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/CiteStructure/Paragraphus_15,"quam ob rem cum illo quidem, ut supra dixi, actum optime est, mecum incommodius, quem fuerat aequius, ut prius introieram, sic prius exire de vita",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00359085-v
conueniens,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/Cicero_DeAmicitia_CicAmici.BPN_t_0001659,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/CiteStructure/Paragraphus_17,"nihil est enim tam naturae aptum, tam conveniens ad res vel secundas vel adversas. sed hoc primum sentio",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02663315-v
adeundis,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/Cicero_DeAmicitia_CicAmici.BPN_t_0002416,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/CiteStructure/Paragraphus_24,"itaque , si quando aliquod officium exstitit amici in periculis aut adeundis aut communicandis, quis est qui id non maximis efferat laudibus?",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02253273-v
ineuntis,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/Cicero_DeAmicitia_CicAmici.BPN_t_0003386,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/CiteStructure/Paragraphus_33,"atque earum rerum exemplum ex similitudine capiebat ineuntis aetatis, quod summi puerorum amores saepe una cum praetexta toga deponerentur",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00342215-v
progredi,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/Cicero_DeAmicitia_CicAmici.BPN_t_0003564,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/CiteStructure/Paragraphus_36,"quam ob rem id primum videamus, si placet, quatenus amor in amicitia progredi debeat",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01996535-v
profugit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/Cicero_DeAmicitia_CicAmici.BPN_t_0003700,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/CiteStructure/Paragraphus_37,"Gracchi temeritati, sed praefuit, nec se comitem illius furoris, sed ducem praebuit. itaque hac amentia, quaestione nova perterritus, in Asiam profugit, ad hostis se contulit, poenas rei publicae gravis iustasque persolvit",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02079709-v
inuentus,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/Cicero_DeAmicitia_CicAmici.BPN_t_0004172,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/CiteStructure/Paragraphus_42,His adiutor contra patriam inventus est nemo,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02290474-v
praecurrit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/Cicero_DeAmicitia_CicAmici.BPN_t_0005846,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/CiteStructure/Paragraphus_62,ita praecurrit amicitia iudicium tollitque experiendi potestatem,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02718318-v
inueniemus,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/Cicero_DeAmicitia_CicAmici.BPN_t_0005907,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/CiteStructure/Paragraphus_63,"sin vero erunt aliqui reperti qui pecuniam praeferre amicitiae sordidum existiment, ubi eos inveniemus, qui honores magistratus imperia potestates opes amicitiae non anteponant, ut, cum ex altera parte proposita haec sint, ex altera ius amicitiae, non multo illa malint?",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02290474-v
inuenias,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/Cicero_DeAmicitia_CicAmici.BPN_t_0005974,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/CiteStructure/Paragraphus_64,"ubi enim istum invenias, qui honorem amici anteponat suo?",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02290474-v
anteibat,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/Cicero_DeAmicitia_CicAmici.BPN_t_0006434,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/CiteStructure/Paragraphus_69,"Q. vero Maximum fratrem, egregium virum omnino, sibi nequaquam parem, quod is anteibat aetate, tamquam superiorem colebat suosque omnis per se posse esse ampliores volebat",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02718318-v
inuenti,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/Cicero_DeAmicitia_CicAmici.BPN_t_0006515,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/CiteStructure/Paragraphus_70,"ut in fabulis, qui aliquamdiu propter ignorationem stirpis et generis in famulatu fuerunt, cum cogniti sunt et aut deorum aut regum filii inventi, retinent tamen caritatem in pastores, quos patres multos annos esse duxerunt",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00600349-v
ineunte,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/Cicero_DeAmicitia_CicAmici.BPN_t_0006754,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/CiteStructure/Paragraphus_74,"nec, si qui ineunte aetate venandi aut pilae studiosi fuerunt, eos habere necessarios, quos tum eodem studio praeditos dilexerunt",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00342215-v
euenerit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/Cicero_DeAmicitia_CicAmici.BPN_t_0007112,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/CiteStructure/Paragraphus_78,"quam ob rem primum danda opera est ne qua amicorum discidia fiant, sin tale aliquid evenerit, ut exstinctae potius amicitiae quam oppressae esse videantur",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00340744-v
peruenire,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/Cicero_DeAmicitia_CicAmici.BPN_t_0007522,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/CiteStructure/Paragraphus_83,"virtutum amicitia adiutrix a natura data est, non vitiorum comes, ut, quoniam solitaria non posset virtus ad ea quae summa sunt pervenire, coniuncta et consociata cum altera perveniret",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02024442-v
perueniret,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/Cicero_DeAmicitia_CicAmici.BPN_t_0007528,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/CiteStructure/Paragraphus_83,"virtutum amicitia adiutrix a natura data est, non vitiorum comes, ut, quoniam solitaria non posset virtus ad ea quae summa sunt pervenire, coniuncta et consociata cum altera perveniret",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02024442-v
peruenire,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/Cicero_DeAmicitia_CicAmici.BPN_t_0009161,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Amicitia/CiteStructure/Paragraphus_101,"quoniamque ita ratio comparata est vitae naturaeque nostrae, ut alia aetas oriatur, maxime quidem optandum est ut cum aequalibus possis, quibuscum tamquam e carceribus emissus sis, cum isdem ad calcem, ut dicitur, pervenire",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02024442-v
